title,id,file_description,unit,year,tag,file_key,file_size,file_checksum,file_link
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in ND,hourly,2023,ND,emissions-hourly-2023-nd.csv,53484277,md5:d4dad1c7d715597ed6c4582dfb413a51,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-nd.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in KY,hourly,2023,KY,emissions-hourly-2023-ky.csv,189395179,md5:b3571e3d38674d21a8d1f14b1d169ea8,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-ky.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in NH,hourly,2023,NH,emissions-hourly-2023-nh.csv,26669486,md5:20aa34177724d7163281ee3f6b033a31,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-nh.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in MD,hourly,2023,MD,emissions-hourly-2023-md.csv,90622235,md5:c316d4cb147113b30c909396d862d476,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-md.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in CO,hourly,2023,CO,emissions-hourly-2023-co.csv,132683506,md5:efa79555eba27ccf470c3fdbeeca1eed,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-co.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in AK,hourly,2023,AK,emissions-hourly-2023-ak.csv,1997691,md5:6922f27b81946d489d3cf77c92732edc,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-ak.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in IN,hourly,2023,IN,emissions-hourly-2023-in.csv,273693742,md5:a5e83206c641905fbf3746492b108291,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-in.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in GA,hourly,2023,GA,emissions-hourly-2023-ga.csv,249914047,md5:8aecba2e3ab809899d1d99bbfebb066a,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-ga.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in FL,hourly,2023,FL,emissions-hourly-2023-fl.csv,422771172,md5:22045be42adef1c581659a471a032a18,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-fl.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in CA,hourly,2023,CA,emissions-hourly-2023-ca.csv,439735644,md5:888cbcb1188eac176f554a4dec0dd427,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-ca.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in AL,hourly,2023,AL,emissions-hourly-2023-al.csv,187409202,md5:78d4bd958d06dd57e981371ebea69fbc,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-al.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in AR,hourly,2023,AR,emissions-hourly-2023-ar.csv,84972567,md5:ef25864007a5225a26ba867dae9866ba,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-ar.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in AZ,hourly,2023,AZ,emissions-hourly-2023-az.csv,181026943,md5:c106844d68ad728ddd5c57f702694b65,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-az.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in NC,hourly,2023,NC,emissions-hourly-2023-nc.csv,245854725,md5:c502c14fb7ca2dde302c042893af8672,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-nc.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in VA,hourly,2023,VA,emissions-hourly-2023-va.csv,226084083,md5:90360798761778b06a5eb944ac8a2c17,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-va.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in DC,hourly,2023,DC,emissions-hourly-2023-dc.csv,4538818,md5:0c4006269639adf826ad3438377f1dcf,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-dc.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in OK,hourly,2023,OK,emissions-hourly-2023-ok.csv,163446250,md5:0f03c7ae773fe8104ace0250369216e9,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-ok.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in NV,hourly,2023,NV,emissions-hourly-2023-nv.csv,104607296,md5:c4ddac984ebd59534805a155da79567a,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-nv.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in MI,hourly,2023,MI,emissions-hourly-2023-mi.csv,228880645,md5:36a7e1df796fc454877dfa9fea67a493,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-mi.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in CT,hourly,2023,CT,emissions-hourly-2023-ct.csv,97305546,md5:3f416ad03fba3e6294a33946f5327d62,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-ct.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in VT,hourly,2023,VT,emissions-hourly-2023-vt.csv,5945776,md5:849be288214a5a133a1e050f14cff107,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-vt.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in NJ,hourly,2023,NJ,emissions-hourly-2023-nj.csv,181747730,md5:7dac95794596d5574cdbf52c07ff1666,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-nj.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in UT,hourly,2023,UT,emissions-hourly-2023-ut.csv,60977332,md5:dd6607d71ae1336924efd1272b7c7f98,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-ut.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in OH,hourly,2023,OH,emissions-hourly-2023-oh.csv,244569000,md5:d4f8d51bb3e960a9e4dc681b701f1984,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-oh.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in MS,hourly,2023,MS,emissions-hourly-2023-ms.csv,126052123,md5:387e5e61beb3f375b2a5d4633a3b6ec5,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-ms.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in IL,hourly,2023,IL,emissions-hourly-2023-il.csv,373056890,md5:6530c9d385fdfea62c54199d4705db61,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-il.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in ID,hourly,2023,ID,emissions-hourly-2023-id.csv,15616980,md5:de0dce1d60cb55b53a84099e548df355,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-id.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in MO,hourly,2023,MO,emissions-hourly-2023-mo.csv,195806441,md5:322d6161cf698ca9317eb0ef99b3bf35,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-mo.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in OR,hourly,2023,OR,emissions-hourly-2023-or.csv,29536293,md5:0307554f0697131a50150b78a0418e4a,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-or.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in LA,hourly,2023,LA,emissions-hourly-2023-la.csv,164144159,md5:1ff66d6e35c4f84233101e4420636819,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-la.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in WA,hourly,2023,WA,emissions-hourly-2023-wa.csv,39111553,md5:3828d5d0c73c78d9156001cfcd5c62bf,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-wa.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in TN,hourly,2023,TN,emissions-hourly-2023-tn.csv,164365898,md5:89152c7f95526f1a435b73cbbb5316d4,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-tn.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in RI,hourly,2023,RI,emissions-hourly-2023-ri.csv,23816841,md5:0cbcceca2ff2309a8f99136a4efd4ffe,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-ri.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in PA,hourly,2023,PA,emissions-hourly-2023-pa.csv,379244113,md5:b7e2b591b9e7de1355b223d4633ec124,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-pa.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in MT,hourly,2023,MT,emissions-hourly-2023-mt.csv,26445838,md5:2583576f5b5f874061e68b3d4cab1407,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-mt.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in NE,hourly,2023,NE,emissions-hourly-2023-ne.csv,83440538,md5:cf47b9f94750adfb6ad7084468d5a975,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-ne.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2024 by state,15059567,Hourly emissions for 2024 in RI,hourly,2024,RI,emissions-hourly-2024-ri.csv,23397138,md5:f20f87d915ee6925502200804dfeee96,https://zenodo.org/api/records/15059567/files/emissions-hourly-2024-ri.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2024 by state,15059567,Hourly emissions for 2024 in LA,hourly,2024,LA,emissions-hourly-2024-la.csv,163197366,md5:7db8d8ac6f20b7b58793722906cac833,https://zenodo.org/api/records/15059567/files/emissions-hourly-2024-la.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2024 by state,15059567,Hourly emissions for 2024 in UT,hourly,2024,UT,emissions-hourly-2024-ut.csv,62064106,md5:de32954f70cde13c913bf8a9cfed2efd,https://zenodo.org/api/records/15059567/files/emissions-hourly-2024-ut.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2024 by state,15059567,Hourly emissions for 2024 in CA,hourly,2024,CA,emissions-hourly-2024-ca.csv,428522650,md5:9ccc17727c869af78c17c5d99676f2ea,https://zenodo.org/api/records/15059567/files/emissions-hourly-2024-ca.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2024 by state,15059567,Hourly emissions for 2024 in NH,hourly,2024,NH,emissions-hourly-2024-nh.csv,26571292,md5:1bc1fc8d68790d0c2113d7603e2fd1ff,https://zenodo.org/api/records/15059567/files/emissions-hourly-2024-nh.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2024 by state,15059567,Hourly emissions for 2024 in CT,hourly,2024,CT,emissions-hourly-2024-ct.csv,92449797,md5:95cc2f62f9db36d53ad34e8825bd6260,https://zenodo.org/api/records/15059567/files/emissions-hourly-2024-ct.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2024 by state,15059567,Hourly emissions for 2024 in GA,hourly,2024,GA,emissions-hourly-2024-ga.csv,250054927,md5:a89fea3accf28a54808dce6b04f3b46c,https://zenodo.org/api/records/15059567/files/emissions-hourly-2024-ga.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2024 by state,15059567,Hourly emissions for 2024 in NV,hourly,2024,NV,emissions-hourly-2024-nv.csv,115181214,md5:fdec01364385ee6976fb582a7a967fdd,https://zenodo.org/api/records/15059567/files/emissions-hourly-2024-nv.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2024 by state,15059567,Hourly emissions for 2024 in DE,hourly,2024,DE,emissions-hourly-2024-de.csv,37538294,md5:fc52f0a2106a7991093c19e51ab8cfea,https://zenodo.org/api/records/15059567/files/emissions-hourly-2024-de.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2024 by state,15059567,Hourly emissions for 2024 in MI,hourly,2024,MI,emissions-hourly-2024-mi.csv,229188721,md5:0e66180caf3505df3a3ae300ea4d7a21,https://zenodo.org/api/records/15059567/files/emissions-hourly-2024-mi.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2024 by state,15059567,Hourly emissions for 2024 in WA,hourly,2024,WA,emissions-hourly-2024-wa.csv,38185911,md5:0909e724f39befc6e9a868028420853b,https://zenodo.org/api/records/15059567/files/emissions-hourly-2024-wa.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2024 by state,15059567,Hourly emissions for 2024 in ME,hourly,2024,ME,emissions-hourly-2024-me.csv,15453587,md5:0f56f3934bfad9bd8b9f93fe449cfd7c,https://zenodo.org/api/records/15059567/files/emissions-hourly-2024-me.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2024 by state,15059567,Hourly emissions for 2024 in MA,hourly,2024,MA,emissions-hourly-2024-ma.csv,110894318,md5:90cef8d4ceca17d191d4a46a84402d51,https://zenodo.org/api/records/15059567/files/emissions-hourly-2024-ma.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2024 by state,15059567,Hourly emissions for 2024 in WY,hourly,2024,WY,emissions-hourly-2024-wy.csv,70222054,md5:820618e02ff9c8419c3ca46bdff4d393,https://zenodo.org/api/records/15059567/files/emissions-hourly-2024-wy.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2024 by state,15059567,Hourly emissions for 2024 in PA,hourly,2024,PA,emissions-hourly-2024-pa.csv,373459991,md5:da648c17c0797438aa57eda9f15d5e41,https://zenodo.org/api/records/15059567/files/emissions-hourly-2024-pa.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2024 by state,15059567,Hourly emissions for 2024 in NM,hourly,2024,NM,emissions-hourly-2024-nm.csv,53991423,md5:67c1597fc82f4fe1f13367e63cb59b9f,https://zenodo.org/api/records/15059567/files/emissions-hourly-2024-nm.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2024 by state,15059567,Hourly emissions for 2024 in WI,hourly,2024,WI,emissions-hourly-2024-wi.csv,173023981,md5:4d097641404a836452d545f5fd18ce49,https://zenodo.org/api/records/15059567/files/emissions-hourly-2024-wi.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2024 by state,15059567,Hourly emissions for 2024 in VT,hourly,2024,VT,emissions-hourly-2024-vt.csv,6162797,md5:8d9d217799e0b7ae92ce5b19b897f7d7,https://zenodo.org/api/records/15059567/files/emissions-hourly-2024-vt.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2024 by state,15059567,Hourly emissions for 2024 in NJ,hourly,2024,NJ,emissions-hourly-2024-nj.csv,173226427,md5:c219fa5e5b4cbd04816fdd84d8a531d7,https://zenodo.org/api/records/15059567/files/emissions-hourly-2024-nj.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2024 by state,15059567,Hourly emissions for 2024 in IL,hourly,2024,IL,emissions-hourly-2024-il.csv,354573614,md5:f23779b6dc371ab40b12f8d2eedea1ab,https://zenodo.org/api/records/15059567/files/emissions-hourly-2024-il.csv/content
